ticker,sector,pe_ratio,ps_ratio,pb_ratio,peg_ratio,free_cash_flow,earnings_growth,pe_vs_sector,price,above_sma50,above_sma200,rsi,macd_bullish,volume_today,avg_volume_30d,volume_spike,fundamentals_score,technicals_score,score,headline_count,sentiment_score,sentiment_norm,macro_adjustment,growth_score,value_score,growth_composite,momentum_score,confidence_pct,sources_present,ai_summary
FCX,Basic Materials,32.593136,3.5985003,4.748268,5.45,2159249920.0,0.281,-28.61125353333334,66.48999786376953,True,True,58.56428347107381,True,8197700.0,14015680.0,False,2.119686046646039,75,32.47235240098573,,,41.34246839997507,-3,65.63876651982379,26.223181887983884,65.08138340387416,55.931832544655876,75.0,3,"FCX trades at a relatively high PEG ratio of 5.45, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
OXY,Energy,17.21534,2.438303,1.743703,0.83,3788124928.0,9.649,-2.1890110952380937,58.36000061035156,True,True,61.365146247793085,True,6743600.0,9028023.333333334,False,14.38597734069415,75,32.45065021160622,10.0,-0.1951564610004425,13.634802041469232,-3,99.33920704845815,29.426806710636875,85.90092513806762,47.460778448583646,100.0,4,"OXY trades at an attractive PEG ratio of 0.83, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and recent news sentiment has been notably negative."
SWKS,Technology,36.07254,2.6097794,1.8259548,9.86,448812512.0,-0.686,-19.14080804933333,69.62000274658203,True,True,64.92754013124396,True,3811000.0,5482846.666666667,False,1.13406251144754,75,32.02882181014641,,,41.34246839997507,-3,2.8634361233480177,25.631807766864785,21.13865212634112,55.83327019113602,75.0,3,"SWKS trades at a relatively high PEG ratio of 9.86, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
STLD,Basic Materials,23.209618,1.7848778,3.8994677,11.95,234191248.0,0.836,-37.99477153333334,255.77000427246094,True,True,54.79094382316381,True,891000.0,1111240.0,False,0.9210292781592068,75,31.93295685516666,,,41.34246839997507,-3,85.68281938325991,25.503987826891784,79.11222040827943,55.81196686780719,75.0,3,"STLD trades at a relatively high PEG ratio of 11.95, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
MRK,Healthcare,108.672,5.0344844,7.997174,13.0,15171500032.0,,75.80668224509805,135.83999633789062,True,True,66.93330498595176,True,6867800.0,8597823.333333334,False,0.8398539721513263,75,31.89642796746311,,,41.34246839997507,-3,27.863436123348016,25.455282643287056,38.63865212634112,55.8038493372064,75.0,3,"MRK trades at a relatively high PEG ratio of 13.00, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
DLR,Real Estate,256.60257,11.158257,2.7733898,14.49,3768482048.0,-0.587,195.22161533333335,200.14999389648438,True,True,55.541529060846784,True,2369200.0,2818723.3333333335,False,0.7448546681240289,75,31.853678280650826,,,41.34246839997507,-3,3.7444933920704844,25.39828306087068,21.755392214446843,55.794349406803676,75.0,3,"DLR trades at a relatively high PEG ratio of 14.49, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
OMC,Communication Services,236.67567,1.0738972,2.4865127,15.97,4260624896.0,0.588,187.3914682105263,87.56999969482422,True,True,60.73211129655671,True,1717200.0,3041210.0,False,0.6680417424838729,75,31.819112464112756,,,41.34246839997507,-3,81.27753303964758,25.352195305486585,76.02851996775081,55.78666811423966,75.0,3,"OMC trades at a relatively high PEG ratio of 15.97, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
FANG,Energy,38.639317,3.4893897,1.4988563,21.43,5035500032.0,1.795,19.234965904761903,202.47000122070312,True,True,56.74524594731699,True,986600.0,1861160.0,False,0.4764347083566962,75,31.732889298755524,,,41.34246839997507,-3,92.95154185022027,25.23723108501028,84.20032613515168,55.76750741082694,75.0,3,"FANG trades at a relatively high PEG ratio of 21.43, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
BA,Industrials,83.33453,1.9480294,30.024624,89.29,5625375232.0,,24.595304319999997,231.6699981689453,True,True,64.43394530815783,True,2646500.0,5538410.0,False,0.050508117399529026,75,31.541222332824802,,,41.34246839997507,-3,27.863436123348016,24.981675130435978,38.63865212634112,55.72491475173123,75.0,3,"BA trades at a relatively high PEG ratio of 89.29, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
ADBE,Technology,15.104118,4.164932,9.146083,0.64,9218374656.0,0.079,-40.10923004933333,264.0199890136719,True,False,63.30935073826337,True,2874100.0,5226630.0,False,18.6817513649727,50,31.17528179423273,,,41.34246839997507,-3,39.86784140969163,29.91042107897988,42.04173582678165,43.83803907648855,75.0,3,"ADBE trades at an attractive PEG ratio of 0.64, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
CSGP,Real Estate,179.88889,3.6896229,1.6524625,0.64,412700000.0,12.61,118.50793533333334,32.380001068115234,True,False,64.16594039811244,True,5996000.0,7382636.666666667,False,18.6817513649727,50,31.17528179423273,,,41.34246839997507,-3,99.55947136563876,29.91042107897988,83.82587679594462,43.83803907648855,75.0,3,"CSGP trades at an attractive PEG ratio of 0.64, and is priced above its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
GDDY,Technology,14.102527,2.3549957,1790.7548,0.68,1204950016.0,0.298,-41.110821049333325,94.91000366210938,True,False,48.72318671316174,True,2086600.0,2061473.3333333333,False,17.577883736442917,50,30.678541361394323,,,41.34246839997507,-3,67.18061674008811,29.248100501862012,61.16067855805918,43.727652313635566,75.0,3,"GDDY trades at an attractive PEG ratio of 0.68, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
BSX,Healthcare,20.983807,3.5775182,3.0077763,0.74,2451375104.0,0.151,-11.88151075490196,51.83000183105469,True,False,84.57331123536466,True,16278700.0,18532826.666666668,False,16.145839245377257,50,30.034121340414785,,,41.34246839997507,-3,52.42290748898678,28.388873807222616,50.83028208228825,43.584447864529004,75.0,3,"BSX trades at an attractive PEG ratio of 0.74, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
IR,Industrials,34.438015,4.0713997,3.1771564,0.75,1107425024.0,,-24.301210680000004,83.33999633789062,True,True,46.43164532945665,False,2164900.0,4207390.0,False,15.929441411171776,50,29.936742315022315,,,41.34246839997507,-3,27.863436123348016,28.259035106699326,33.638652126341114,43.56280808110846,75.0,3,"IR trades at an attractive PEG ratio of 0.75, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
WYNN,Consumer Cyclical,24.58753,1.4241613,-61.653637,0.76,476188864.0,1.061,-19.457626893617018,102.52999877929688,True,False,65.9604662738703,True,1061100.0,1497883.3333333333,False,15.718738256813813,50,29.841925895561232,,,41.34246839997507,-3,89.20704845814979,28.132613214084547,76.57918076070234,43.54173776567266,75.0,3,"WYNN trades at an attractive PEG ratio of 0.76, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
PCG,Utilities,12.834533,1.5206962,1.2155901,0.77,-6150125056.0,0.398,-10.861428499999999,17.84000015258789,True,True,54.10957964574312,False,22027500.0,21988256.666666668,False,15.513507911659948,50,29.74957224024199,,,41.34246839997507,-3,73.7885462555066,28.00947500699223,65.78622921885213,43.52121473115727,75.0,3,"PCG trades at an attractive PEG ratio of 0.77, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
FIX,Industrials,43.663795,5.560805,96.65269,0.78,1841915392.0,0.388,-15.075430680000004,1774.06005859375,False,True,52.99296035935313,True,375200.0,495640.0,False,15.313539883048492,50,29.659586627366835,,,41.34246839997507,-3,73.568281938326,27.889494189825356,65.6320441968257,43.50121792829613,75.0,3,"FIX trades at an attractive PEG ratio of 0.78, and is priced below its sector's average P/E, and is trading above its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
ALB,Basic Materials,504.25922,2.7194734,1.998092,0.79,1334340224.0,,443.05483046666666,136.14999389648438,True,False,77.77466282657558,True,2339100.0,2211050.0,False,15.118634336174033,50,29.571879131273334,,,41.34246839997507,-3,27.863436123348016,27.77255086170068,33.638652126341114,43.48172737360868,75.0,3,"ALB trades at an attractive PEG ratio of 0.79, and is priced above its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
HWM,Industrials,1701.0587,12.649489,20.180042,0.8,1189874944.0,0.33,1642.3194743200002,289.17999267578125,True,True,51.2491382822697,False,1923000.0,2067280.0,False,14.928601427971442,50,29.486364322582162,,,41.34246839997507,-3,69.27312775330397,27.658531116779123,62.625436267310285,43.46272408278842,75.0,3,"HWM trades at an attractive PEG ratio of 0.80, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
AES,Utilities,5.516854,0.8050369,2.1255412,0.81,-3089125120.0,,-18.1791075,14.729999542236328,True,True,67.57642935843145,False,3478000.0,7480300.0,False,14.743260690341748,50,29.4029609906488,,,41.34246839997507,-3,27.863436123348016,27.547326674201308,33.638652126341114,43.444190009025455,75.0,3,"AES trades at an attractive PEG ratio of 0.81, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
AJG,Financial Services,41.660034,4.2620573,2.7147272,0.82,2082300032.0,-0.107,22.12436256911765,251.2100067138672,True,True,48.07451901921846,False,895800.0,1396790.0,False,14.562440458507902,50,29.321591886323574,,,41.34246839997507,-3,16.079295154185022,27.438834535101,25.38975344792702,43.426107985842066,75.0,3,"AJG trades at an attractive PEG ratio of 0.82, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
TMUS,Communication Services,19.081505,2.1247716,3.4883854,0.84,11335999488.0,0.053,-30.202696789473684,182.61000061035156,True,False,56.389016266180434,True,2507200.0,4722256.666666667,False,14.213715725685486,50,29.164665756553482,,,41.34246839997507,-3,36.784140969163,27.22959969540755,39.8831455184116,43.391235512559824,75.0,3,"TMUS trades at an attractive PEG ratio of 0.84, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
HAL,Energy,18.020943,1.281739,2.607378,0.84,2052249984.0,0.161,-1.3834080952380958,34.41999816894531,False,True,62.541061280017246,True,10181900.0,11472813.333333334,False,14.213715725685486,50,29.164665756553482,,,41.34246839997507,-3,53.85462555066079,27.22959969540755,51.83248472546006,43.391235512559824,75.0,3,"HAL trades at an attractive PEG ratio of 0.84, and is priced below its sector's average P/E, and is trading above its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
XYZ,Technology,148.0,1.988418,2.2473493,0.87,-27105876.0,-0.833,92.78665195066668,82.87999725341797,True,True,54.20512993064679,False,4281300.0,5084463.333333333,False,13.72069110341931,50,28.942804676533704,,,41.34246839997507,-3,1.3215859030837005,26.933784922047845,15.059356972156097,43.34193305033321,75.0,3,"XYZ trades at an attractive PEG ratio of 0.87, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
RJF,Financial Services,15.777487,2.2791078,2.7354836,0.89,,0.42,-3.758184430882352,180.80999755859375,True,True,66.40874162397625,False,1007800.0,1123973.3333333333,False,13.410473363566439,50,28.80320669359991,,,41.34246839997507,-3,74.8898678414097,26.747654278136125,66.5571543289843,43.31091127634792,75.0,3,"RJF trades at an attractive PEG ratio of 0.89, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
INTU,Technology,21.102566,4.5185566,4.5956264,0.9,5232000000.0,0.107,-34.110782049333324,345.6600036621094,True,False,67.72221162854323,True,3226200.0,3944740.0,False,13.260534789304215,50,28.735734335181913,,,41.34246839997507,-3,45.15418502202643,26.657691133578787,45.742176355416014,43.2959174189217,75.0,3,"INTU trades at an attractive PEG ratio of 0.90, and is priced below its sector's average P/E, and is trading below its 200-day average and showing bullish MACD momentum, and no reliable sentiment data was available today."
